Timestamp,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets
2017-05-08 22:59:49,10.200.7.199,40350,104.91.156.236,80,6,381073,9,9,1643,6496.0
2017-05-11 08:16:32,10.200.7.194,33871,54.225.156.122,443,6,79550,3,2,11,0.0
2017-04-26 23:45:21,10.200.7.194,32952,54.172.7.186,443,6,112288846,14,18,1474,1624.0
2017-04-27 09:36:19,10.200.7.194,49244,192.168.29.18,443,6,417862,4,3,145,3607.0
2017-04-27 22:40:26,10.200.7.194,50449,216.58.202.229,443,6,102200296,697,1012,13971,2360675.0
2017-05-15 00:22:41,10.200.1.195,48887,10.200.7.29,161,17,5771616,36,0,1452,518.0
2017-04-26 13:21:43,50.31.185.39,80,10.200.7.217,38848,6,1,1,0,0,0.0
2017-04-26 21:13:26,212.124.124.94,443,10.200.7.218,40551,6,1,1,0,185,0.0
2017-05-09 18:31:02,10.200.1.118,34215,10.200.7.4,3128,6,1,2,0,0,0.0
2017-05-11 05:02:25,10.200.7.194,57172,190.242.131.74,443,6,107874103,2,2,1064,1006.0
2017-04-28 17:51:50,10.200.1.118,0,10.200.7.4,0,0,350384,5,2,0,2523.0
2017-05-15 06:14:59,10.200.1.118,38817,10.200.7.8,3128,6,1,4,1,48,1076.0
2017-04-27 19:22:41,10.200.1.118,54927,10.200.7.8,3128,6,1,3,1,0,0.0
2017-05-09 06:18:13,10.130.2.149,54500,10.200.7.7,3128,6,1,2,6,0,2746.0
2017-04-26 12:13:26,216.58.202.225,443,10.200.7.195,44857,6,106586,3,1,820,0.0
2017-04-26 18:19:25,10.20.2.114,80,10.200.7.8,50867,6,24527,1,4,581,1665.0
2017-04-26 16:21:37,10.200.1.230,0,10.200.7.218,0,0,1,2,4,0,0.0
2017-05-09 15:40:32,10.200.7.194,53340,40.97.166.178,80,6,2924303,6,4,912,0.0
2017-04-26 20:39:48,10.20.2.116,80,10.200.7.8,40577,6,211573,5,5,0,0.0
2017-04-26 17:34:57,10.20.2.114,80,10.200.7.8,57210,6,370695,2,3,291,0.0
2017-05-09 20:12:31,10.200.1.166,0,10.200.7.194,0,0,85490436,3,2,544,1739.0
2017-05-15 01:22:30,10.200.7.194,39508,10.200.7.199,3128,6,304772,8,3,887,217.0
2017-05-14 19:33:23,10.20.2.116,443,10.200.7.8,55356,6,1,2,6,1812,1011.0
2017-05-10 21:33:10,10.200.1.166,443,10.200.7.217,57300,6,103387053,6,5,1140,3746.0
2017-04-27 15:00:39,10.200.1.118,49574,10.200.7.194,3128,6,89615,3,0,29,873.0
2017-05-14 21:52:58,10.200.7.195,59621,172.217.30.14,443,6,232344,4,4,0,0.0
2017-05-11 08:41:54,10.200.7.194,38777,179.1.4.230,443,6,113178816,32,33,1185,38174.0
2017-04-26 21:18:29,10.200.7.194,40910,52.5.22.186,443,6,689225,6,3,447,820.0
2017-04-26 03:03:25,10.200.7.4,3128,192.168.180.51,44857,6,1,1,0,0,0.0
2017-04-26 20:55:54,10.20.2.114,80,10.200.7.8,39762,6,1,1,1,0,229.0
2017-05-09 07:46:04,192.168.32.49,42885,10.200.7.9,3128,6,1,4,15,0,2833.0
2017-05-14 23:42:42,10.200.7.194,49113,201.234.75.84,8080,6,6926169,13,6,1109,1071.0
2017-04-28 10:22:15,10.200.1.118,0,10.200.7.4,0,0,502844,4,5,583,3603.0
2017-04-27 00:45:28,10.200.7.9,3128,172.19.1.177,56205,6,1,1,0,292,466.0
2017-05-09 10:32:32,172.217.29.37,443,10.200.7.199,52798,6,1,3,2,735,0.0
2017-04-26 14:55:23,10.200.7.194,56111,179.1.4.217,443,6,100462549,30,30,2320,4238.0
2017-05-15 02:17:47,10.200.7.194,55652,104.244.46.231,443,6,112544958,39,161,24298,159316.0
2017-05-09 15:06:19,10.20.2.114,80,10.200.7.7,37583,6,1,3,3,402,1641.0
2017-04-26 03:53:49,10.200.7.199,55805,207.244.80.182,443,6,632369,8,9,2608,8544.0
2017-04-26 17:53:35,10.200.7.194,48226,107.6.171.130,443,6,9904939,443,955,15751,1675111.0
2017-05-11 16:05:59,10.200.7.194,42013,179.1.4.238,443,6,86645379,6,4,957,0.0
2017-05-09 08:16:16,10.200.1.118,60808,10.200.7.199,3128,6,244060,5,3,847,81.0
2017-04-26 11:15:33,10.200.7.194,48294,98.138.49.44,80,6,1,3,2,0,994.0
2017-04-26 16:19:53,10.200.7.194,50926,10.200.1.100,443,6,266204,5,2,0,1149.0
2017-04-27 08:13:50,10.20.2.116,80,10.200.7.8,39933,6,1,1,1,0,0.0
2017-04-27 01:44:47,10.200.7.194,59023,92.51.156.82,443,6,440491,4,5,144,1187.0
2017-05-12 05:46:21,10.200.1.118,0,10.200.7.4,0,0,433299,4,2,524,1279.0
2017-04-26 21:46:42,10.200.7.194,40701,190.90.221.35,443,6,86117955,25,27,3456,7009.0
2017-05-09 06:53:18,10.130.3.216,58252,10.200.7.196,3128,6,1,7,6,0,858.0
2017-05-15 09:19:08,10.200.7.194,49573,216.58.222.232,443,6,1196290,6,6,716,865.0
2017-04-26 23:02:46,10.200.7.194,45678,74.125.165.172,443,6,60912554,5,4,0,653.0
2017-05-11 14:54:17,10.200.7.194,59937,179.1.4.223,443,6,2893420,3,1,0,0.0
2017-04-27 10:40:23,10.200.1.230,54626,10.200.7.218,0,0,1,3,4,383,0.0
2017-04-26 18:50:53,10.200.7.194,38817,179.1.4.223,80,6,217176,1,0,0,0.0
2017-04-27 02:21:19,10.200.7.195,47554,172.217.30.5,443,6,108279987,17,5,672,1205.0
2017-04-26 13:28:19,192.168.180.51,43710,10.200.7.4,3128,6,1,2,0,622,0.0
2017-04-26 21:20:48,10.200.7.194,37259,52.54.148.49,80,6,1,3,2,617,3496.0
2017-05-15 00:01:43,10.200.7.194,47448,129.164.142.74,443,6,152636,11,115,1826,54180.0
2017-05-09 11:00:56,10.200.1.118,57061,10.200.7.8,3128,6,1,3,2,0,0.0
2017-04-27 09:17:54,10.200.7.194,47876,159.8.67.139,443,6,3702363,8,7,2426,2354.0
2017-05-09 13:16:32,10.200.1.118,36377,10.200.7.6,3128,6,1,1,0,0,0.0
2017-05-10 23:16:54,10.200.1.44,443,10.200.7.217,58295,6,1,2,0,0,487.0
2017-04-26 07:56:30,10.200.7.4,3128,192.168.180.51,41648,6,1,1,0,109,0.0
2017-04-27 04:43:12,10.130.10.232,35558,10.200.7.8,3128,6,213764,6,7,28,5251.0
2017-04-27 02:36:30,10.200.7.194,49462,159.122.90.125,443,6,100414385,6,2,569,1102.0
2017-05-08 17:22:43,10.200.7.199,60808,104.91.156.236,80,6,1,4,7,318,5167.0
2017-05-14 23:48:31,10.200.7.194,59074,179.1.4.224,443,6,7543144,119,68,1396,42245.0
2017-04-27 11:48:36,10.130.3.73,0,10.200.7.8,0,0,1,2,9,0,6163.0
2017-04-26 03:03:25,192.168.180.51,59438,10.200.7.4,3128,6,1,3,6,1261,550.0
2017-04-27 02:37:59,10.20.2.114,443,10.200.7.8,39628,6,1,2,2,0,0.0
2017-05-14 21:49:27,10.200.7.194,33017,23.9.50.217,80,6,91848651,7,5,2168,3280.0
2017-05-09 22:40:41,10.200.1.166,0,10.200.7.199,0,0,99332385,7,8,0,2848.0
2017-05-09 09:06:36,10.200.1.118,47482,10.200.7.195,3128,6,1,3,2,95,771.0
2017-05-15 03:09:57,10.200.7.194,38710,40.117.145.132,443,6,92035499,8,7,363,0.0
2017-05-12 01:04:17,10.200.1.118,0,10.200.7.196,0,0,663818,4,4,0,2430.0
2017-05-11 08:06:06,10.200.7.194,47844,10.200.7.9,443,6,273427,1,6,486,757.0
2017-04-27 08:41:03,10.200.1.118,47916,10.200.7.8,3128,6,1,1,0,507,0.0
2017-05-11 00:33:52,10.200.7.194,59095,192.168.110.15,80,6,517950,2,3,317,0.0
2017-05-11 15:50:54,10.20.4.180,8089,10.200.7.218,44527,6,1,1,1,0,0.0
2017-05-14 21:27:53,10.130.12.23,39424,10.200.7.7,3128,6,1,3,7,445,4639.0
2017-04-26 12:37:44,10.200.7.4,3128,192.168.180.51,57751,6,1,1,0,76,972.0
2017-05-15 01:15:44,10.200.7.194,42923,10.200.7.199,80,6,144423,4,5,717,2855.0
2017-04-26 19:51:56,10.20.2.116,80,10.200.7.8,38817,6,1,33,0,19327,3570.0
2017-05-11 02:02:51,10.20.5.5,80,10.200.7.217,51771,6,6714029,42,23,18837,3105.0
2017-04-26 23:38:00,192.168.180.16,443,10.200.7.5,47451,6,11024772,36,26,55944,5428.0
2017-04-26 03:03:25,192.168.220.177,45603,10.200.7.8,3128,6,1376036,2,22,970,3544.0
2017-05-09 06:59:37,10.200.7.194,60677,179.1.4.224,443,6,5140878,115,79,2500,55869.0
2017-05-15 11:15:14,10.200.7.194,36763,169.54.33.134,443,6,177009,6,6,0,1152.0
2017-04-26 18:29:58,10.200.7.194,43073,192.168.110.15,80,6,3261586,17,6,23922,5016.0
2017-04-27 05:07:33,10.200.1.195,56925,10.200.7.29,161,17,5482753,22,0,1659,2876.0
2017-04-27 01:53:41,10.200.7.196,40562,10.200.7.195,3128,6,198964,5,2,0,1496.0
2017-04-27 10:30:21,10.200.7.194,53144,172.19.1.56,443,6,97655111,6,3,570,0.0
2017-04-26 19:30:31,10.20.2.116,80,10.200.7.8,57016,6,1,1,2,0,600.0
2017-04-28 10:23:25,10.200.1.118,0,10.200.7.4,0,0,1,3,0,170,1371.0
2017-05-11 01:14:35,10.20.4.43,80,10.200.7.217,58071,6,1,3,0,814,372.0
2017-05-11 10:14:46,10.200.1.118,40787,10.200.7.7,3128,6,1,2,0,0,0.0
2017-05-11 22:34:53,10.200.1.118,0,10.200.7.196,0,0,1,4,3,138,2428.0
2017-04-26 04:23:55,10.200.7.4,3128,192.168.180.51,57740,6,1,1,0,2065,0.0
2017-04-27 14:28:40,10.200.7.194,37803,172.217.30.7,443,6,98772359,4,4,401,563.0
2017-05-11 12:46:44,10.200.1.118,38208,10.200.7.9,3128,6,1,1,0,0,0.0
2017-05-09 10:46:28,10.120.1.191,46201,10.200.7.8,3128,6,1,4,3,0,0.0
2017-04-26 11:59:30,10.200.7.4,3128,192.168.180.51,57740,6,1,1,0,2092,0.0
2017-05-15 05:31:07,10.200.7.194,40317,179.1.4.231,443,6,211814,4,4,0,323.0
2017-05-15 11:18:57,10.200.7.194,35198,162.125.18.133,443,6,97983833,8,19,610,378.0
2017-05-15 04:03:39,10.200.7.194,38078,169.55.74.49,443,6,177586,1,1,0,0.0
2017-04-27 07:46:24,10.200.1.166,443,10.200.7.194,55629,6,50112976,10,8,7456,4540.0
2017-05-15 00:13:44,10.200.1.16,443,10.200.7.218,40551,6,1,1,0,0,925.0
2017-05-11 05:20:03,10.20.4.43,80,201.234.75.84,44527,6,1,1,0,239,0.0
2017-04-28 01:29:47,10.200.1.118,42786,10.200.7.6,3128,6,1,1,0,0,0.0
2017-04-26 04:11:17,10.200.7.6,3128,192.168.220.177,46144,6,1,7,0,13544,91.0
2017-05-09 03:25:38,10.200.7.194,43731,63.141.200.92,443,6,457501,6,4,0,1613.0
2017-05-09 08:51:41,10.200.7.194,37711,72.246.211.25,443,6,3846940,16,13,2380,2155.0
2017-05-08 22:02:51,10.200.7.194,42876,52.3.193.71,443,6,3254111,37,37,21280,6040.0
2017-04-26 03:03:25,10.200.7.4,3128,192.168.180.51,57745,6,1,1,0,317,0.0
2017-05-09 09:41:54,192.168.171.13,49514,10.200.7.7,3128,6,1,9,11,617,5131.0
2017-04-26 11:04:57,10.200.7.6,3128,192.168.10.47,51850,6,1,8,0,8303,0.0
2017-04-26 18:35:54,10.20.2.116,80,10.200.7.8,52681,6,1,1,1,0,122.0
2017-04-27 23:07:29,10.200.7.194,55432,216.58.202.229,443,6,97441987,355,385,13919,2537152.0
2017-04-27 13:52:49,10.200.7.194,37934,179.1.4.224,443,6,93143118,84,8,13665,2589.0
2017-04-27 01:49:05,10.20.2.116,80,10.200.7.8,56458,6,1,1,0,78,0.0
2017-05-11 19:26:04,10.200.1.118,0,10.200.7.4,0,0,1,3,0,0,2203.0
2017-04-26 05:33:33,192.168.51.50,62803,10.200.7.8,3128,6,425502,6,4,0,260.0
2017-05-09 10:37:08,10.200.1.16,443,10.200.7.218,53800,6,280961,2,2,385,0.0
2017-04-28 17:43:39,10.200.1.118,0,10.200.7.5,0,0,92265,3,2,244,872.0
2017-04-28 12:17:25,10.200.1.118,0,10.200.7.5,0,0,234240,4,2,121,1961.0
2017-05-11 05:19:54,64.233.190.189,443,10.200.7.199,42897,6,1,3,1,2124,1448.0
2017-05-08 22:23:19,10.200.7.9,3128,192.168.180.37,1986,6,1,2,0,400,0.0
2017-04-27 12:54:35,10.200.7.194,55214,13.74.162.37,443,6,108204606,6,5,0,1192.0
2017-05-11 12:14:52,10.200.1.118,42434,10.200.7.7,3128,6,1,6,1,76,0.0
2017-04-26 09:16:59,10.200.7.194,42876,179.1.4.205,443,6,721460,4,3,590,3644.0
2017-04-28 13:31:03,10.200.1.118,0,10.200.7.4,0,0,1,3,1,0,1241.0
2017-04-26 05:31:30,10.200.7.6,3128,192.168.220.177,39805,6,1,3,0,114,0.0
2017-05-15 04:27:31,10.200.7.194,37730,216.58.222.106,443,6,625300,2,3,410,2093.0
2017-05-09 17:50:46,10.200.1.118,54397,10.200.7.9,3128,6,1,2,0,40,0.0
2017-05-09 11:42:42,10.20.2.114,80,10.200.7.8,46427,6,1,2,2,0,34.0
2017-05-09 08:14:44,10.200.7.4,51160,192.168.32.91,56244,6,1,4,0,774,1421.0
2017-04-26 13:20:19,216.58.202.225,443,10.200.7.195,39160,6,85776,2,1,415,0.0
2017-05-15 07:02:17,10.200.7.194,45194,151.101.64.84,443,6,284481,6,2,154,311.0
2017-04-27 14:20:48,10.200.1.118,48665,10.200.7.7,3128,6,1,4,0,0,0.0
2017-04-27 07:57:51,10.20.2.116,80,10.200.7.8,46427,6,223326,1,1,0,0.0
2017-04-26 16:32:19,192.168.10.47,57318,10.200.7.6,3128,6,1,2,14,408,3811.0
2017-05-11 19:38:41,10.200.1.118,0,10.200.7.196,0,0,1,3,1,308,366.0
2017-05-09 17:40:27,10.200.1.118,55991,10.200.7.217,3128,6,1,2,0,0,0.0
2017-05-15 06:39:55,10.200.1.140,443,10.200.7.218,59578,6,1,1,1,35,0.0
2017-05-15 02:18:06,10.200.7.194,56317,172.217.30.2,3128,6,154030,4,3,505,1573.0
2017-05-12 04:04:54,10.200.1.118,0,10.200.7.4,0,0,361719,2,1,464,2266.0
2017-04-27 07:45:44,10.200.1.118,58252,10.200.7.7,3128,6,1,3,0,234,839.0
2017-04-26 17:33:13,10.200.7.194,56704,104.92.4.184,443,6,14910153,18,7,2513,0.0
2017-05-09 13:52:33,10.200.1.118,34936,10.200.7.7,3128,6,1,1,0,0,0.0
2017-05-14 23:48:51,10.200.7.194,47224,190.90.221.33,443,6,183363,1,1,401,0.0
2017-05-11 15:06:52,10.200.1.118,50338,179.1.4.223,3128,6,8165893,1,0,342,0.0
2017-04-26 22:13:12,10.200.7.194,43939,129.164.142.74,443,6,413835,1,3,206,1666.0
2017-04-27 04:27:24,10.20.2.116,52911,10.200.7.8,41222,6,1,1,2,486,0.0
2017-04-26 03:54:38,192.168.180.51,47652,10.200.7.4,3128,6,468161,2,0,1392,841.0
2017-04-26 03:37:53,216.58.202.225,443,10.200.7.195,57300,6,1,1,4,3587,575.0
2017-05-12 01:05:25,10.200.1.118,0,10.200.7.196,0,0,273601,3,2,111,2289.0
2017-04-27 00:38:54,10.20.4.12,80,10.200.7.196,36240,6,16119650,6,1,5643,2103.0
2017-05-09 17:18:49,10.200.1.166,0,10.200.7.199,0,0,1,2,2,250,2459.0
2017-04-27 03:31:47,10.20.2.116,80,10.200.7.8,46425,6,4080887,2,2,328,0.0
2017-05-09 12:41:41,10.200.1.118,51504,10.200.7.8,3128,6,2307255,1,0,1276,3856.0
2017-04-27 04:23:54,10.200.7.217,443,179.1.4.231,443,6,96344059,23,10,4406,4055.0
2017-04-27 16:04:28,10.200.1.118,60448,10.200.7.8,3128,6,1,1,0,0,0.0
2017-04-27 02:52:41,10.20.2.116,80,10.200.7.8,37502,6,65464,4,1,11901,1389.0
2017-05-15 03:00:57,10.200.7.194,58484,54.172.7.186,443,6,103158123,4,4,0,385.0
2017-05-11 09:52:21,10.200.7.194,40317,104.244.42.65,443,6,93603573,6,3,0,1103.0
2017-04-26 03:35:18,10.200.7.6,3128,172.19.1.45,49450,6,368073,145,0,67311,1131.0
2017-04-26 18:04:39,10.20.2.116,80,10.200.7.8,54053,6,96249,1,1,0,793.0
2017-04-26 18:33:20,10.200.7.194,55989,10.200.1.227,80,6,101004411,17,841,1175,2948902.0
2017-04-27 10:53:35,10.20.2.114,80,10.200.7.8,38887,6,159159,1,0,491,241.0
2017-05-12 03:31:15,10.200.1.118,0,10.200.7.196,0,0,246912,1,3,12,3611.0
2017-04-26 23:37:36,10.20.2.116,80,10.200.7.8,37431,6,1,1,1,0,1553.0
2017-04-26 07:37:19,10.200.7.194,3128,151.101.194.29,80,6,5345294,76,36,64146,5294.0
2017-05-09 04:37:48,10.200.1.118,37868,10.200.7.199,3128,6,1,4,2,0,1209.0
2017-05-14 21:59:37,10.200.7.194,443,10.200.7.199,80,6,1,10,11,3369,2942.0
2017-05-11 05:05:55,10.200.7.4,3128,192.168.180.51,57750,6,1,2,0,0,0.0
2017-04-26 23:54:03,10.20.2.114,80,10.200.7.8,42764,6,1,2,2,0,979.0
2017-04-26 03:03:25,10.200.7.6,3128,172.19.1.45,50226,6,103310,433,2,67360,1681.0
2017-04-27 16:41:05,10.200.7.194,42942,179.1.4.224,443,6,1,1,0,0,0.0
2017-04-27 08:11:49,10.20.2.114,80,10.200.7.8,36224,6,1,1,0,0,288.0
2017-05-11 15:09:45,10.200.7.194,52132,69.147.92.12,443,6,91205807,5,4,366,0.0
2017-04-26 14:47:03,10.20.2.114,443,10.200.7.6,50375,6,40116896,1,176,1767,48968.0
2017-04-26 11:09:48,10.20.2.116,443,10.200.7.8,39227,6,293943,2,5,0,1744.0
2017-04-26 13:53:37,10.20.2.116,80,10.200.7.8,46429,6,1,2,1,0,467.0
2017-04-27 05:58:43,10.200.1.118,38162,10.200.7.6,3128,6,1,3,1,164,0.0
2017-05-15 09:18:27,10.200.7.194,46254,54.225.156.122,443,6,514243,2,3,599,1791.0
2017-04-26 18:15:27,192.168.10.47,54921,10.200.7.217,3128,6,1,2,15,154,2750.0
2017-05-15 03:19:14,10.130.12.23,37791,10.200.7.7,3128,6,1,5,6,537,647.0
2017-05-09 12:56:22,10.200.7.194,49774,192.168.220.186,443,6,84504,1,1,1335,0.0
2017-04-27 02:50:30,10.20.2.116,80,10.200.7.8,51347,6,1,1,1,0,181.0
2017-04-26 08:48:24,10.20.2.116,80,10.200.7.8,39630,6,1,1,5,343,2032.0
2017-05-15 04:52:16,10.200.7.194,57974,209.85.224.155,443,6,1,5,3,554,0.0
2017-04-27 04:28:12,10.200.7.194,59074,52.5.22.186,443,6,254390,4,3,0,0.0
2017-05-12 02:35:46,10.200.1.118,0,10.200.7.4,0,0,1,1,0,1265,1326.0
2017-05-09 07:39:22,172.19.1.64,50243,10.200.7.7,3128,6,1,2,5,0,118.0
2017-05-09 08:00:34,64.233.186.189,443,10.200.7.196,43254,6,1,1,0,454,0.0
2017-05-09 10:00:12,10.200.1.118,52034,10.200.7.194,3128,6,1,1,0,0,0.0
2017-05-08 21:33:59,10.200.7.6,3128,192.168.10.47,51850,6,395070,9,3,8312,1628.0
2017-05-09 06:00:14,10.200.7.194,38672,129.164.142.74,443,6,4707855,27,42,12887,1804.0
2017-05-15 02:27:27,10.200.1.195,48887,10.200.7.29,161,17,5506994,24,0,793,153.0
2017-04-26 14:15:07,10.200.7.4,3128,192.168.180.51,57748,6,1,1,0,952,0.0
2017-04-26 21:28:34,10.200.1.195,58681,10.200.7.29,161,6,4037578,25,0,2849,4006.0
2017-04-28 09:36:21,10.200.1.118,0,10.200.7.4,0,0,467986,5,5,874,3626.0
2017-04-26 23:41:28,172.19.1.46,52422,10.200.7.8,3128,6,1,260,517,0,1848970.0
2017-05-11 08:22:26,10.200.7.194,47566,10.200.7.9,443,6,1,4,0,0,0.0
2017-04-26 15:19:10,10.20.2.114,80,10.200.7.8,41969,6,73189,3,2,0,1061.0
2017-05-09 02:38:28,10.200.1.166,443,10.200.7.199,1986,6,101279,2,0,0,1536.0
2017-05-11 10:47:57,10.200.1.118,49995,10.200.7.8,3128,6,1,5,0,0,0.0
2017-05-15 04:00:40,10.200.7.194,3128,64.74.103.168,443,6,5508682,19,8,461,3730.0
2017-05-11 05:27:36,10.130.3.216,48815,10.200.7.8,3128,6,1,6,7,204,4432.0
2017-05-11 06:43:32,10.200.7.194,43050,107.20.231.223,443,6,103448266,24,18,29766,4014.0
2017-05-11 15:37:51,10.200.1.118,40189,10.200.7.218,3128,6,1,1,0,0,0.0
