Timestamp,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets
2017-04-26 11:11:18,10.200.7.5,3128,192.168.42.31,52680,6,12,2,0,12,0.0
2017-04-26 11:11:18,216.58.202.225,443,10.200.7.195,44857,6,216013,4,5,2836,443.0
2017-04-26 11:11:18,10.200.7.5,3128,192.168.42.31,52680,6,479,2,0,12,0.0
2017-04-26 11:11:18,10.200.7.5,3128,192.168.42.31,52677,6,47,2,0,12,0.0
2017-04-26 11:11:18,10.200.7.5,3128,192.168.42.31,52677,6,97,2,0,12,0.0
2017-04-26 11:11:18,192.168.42.31,52681,10.200.7.5,3128,6,407276,7,33,669,12930.0
2017-04-26 11:11:18,10.200.7.195,44859,216.58.202.225,443,6,348841,8,4,443,4215.0
2017-04-26 11:11:18,10.200.7.5,3128,192.168.42.31,52681,6,16,2,0,12,0.0
2017-04-26 11:11:18,10.200.7.5,3128,192.168.42.31,52681,6,44,2,0,12,0.0
2017-04-26 11:11:18,192.168.42.31,52678,10.200.7.5,3128,6,409589,7,30,669,8761.0
2017-04-26 11:11:18,10.200.7.195,44855,216.58.202.225,443,6,350822,7,3,443,1418.0
2017-04-26 11:11:18,10.200.7.5,3128,192.168.42.31,52678,6,20,2,0,12,0.0
2017-04-26 11:11:18,10.200.7.5,3128,192.168.42.31,52678,6,28,2,0,12,0.0
2017-04-26 11:11:18,10.200.7.195,37465,104.91.156.236,80,6,41700,3,3,169,0.0
2017-04-26 11:11:18,10.200.7.217,53809,157.240.0.22,443,6,1,2,0,0,0.0
2017-04-26 11:11:17,10.200.7.196,35706,213.239.207.69,80,6,661481,8,6,293,2933.0
2017-04-26 11:11:18,10.200.7.195,36951,179.1.4.223,80,6,40659,3,3,171,0.0
2017-04-26 11:11:18,192.168.10.47,51850,10.200.7.6,3128,6,11779,3,12,232,3664.0
2017-04-26 11:11:18,10.200.7.6,3128,192.168.10.47,51850,6,16,4,0,4386,0.0
2017-04-26 11:11:18,10.200.7.6,3128,192.168.10.47,51850,6,124,4,0,2932,0.0
2017-04-26 11:11:17,10.200.7.7,3128,192.168.10.17,53320,6,1128230,43,19,19232,1960.0
2017-04-26 11:11:17,216.58.212.195,443,10.200.7.217,38493,6,1129776,22,29,9232,1930.0
2017-04-26 11:11:18,10.200.7.7,3128,192.168.10.17,53320,6,228,2,0,12,0.0
2017-04-26 11:11:17,172.217.29.69,443,10.200.7.217,36878,6,1067242,18,15,2778,136.0
2017-04-26 11:11:17,216.58.202.234,443,10.200.7.217,36488,6,1039966,26,25,9248,2718.0
2017-04-26 11:11:18,192.168.180.37,1984,10.200.7.9,3128,6,325840,13,62,766,41096.0
2017-04-26 11:11:18,192.168.180.37,1984,10.200.7.9,3128,6,131,1,1,0,0.0
2017-04-26 11:11:18,10.200.7.199,46624,207.244.80.182,443,6,318278,14,9,424,13405.0
2017-04-26 11:11:18,10.200.7.9,3128,192.168.180.37,1984,6,1,2,0,0,0.0
2017-04-26 11:11:18,10.200.7.9,3128,192.168.180.37,1984,6,23,2,0,0,0.0
2017-04-26 11:11:18,216.58.202.225,443,10.200.7.195,44857,6,45343,4,3,368,18.0
2017-04-26 11:11:18,10.200.7.195,36953,179.1.4.223,80,6,45023,3,3,171,0.0
2017-04-26 11:11:18,192.168.72.43,56012,10.200.7.7,3128,6,386860,9,0,1106,0.0
2017-04-26 11:11:18,179.1.4.217,443,10.200.7.217,51934,6,1,2,0,0,0.0
2017-04-26 11:11:18,179.1.4.217,443,10.200.7.217,51934,6,689,2,5,110,0.0
2017-04-26 11:11:17,192.168.32.49,54498,10.200.7.9,3128,6,1064471,9,46,1917,16387.0
2017-04-26 11:11:17,10.200.7.199,52427,50.97.172.202,443,6,1063818,10,5,1692,5205.0
2017-04-26 11:11:18,10.200.7.9,3128,192.168.32.49,54498,6,2,2,0,12,0.0
2017-04-26 11:11:18,10.200.7.9,3128,192.168.32.49,54498,6,152,2,0,12,0.0
2017-04-26 11:11:18,10.200.7.195,36954,179.1.4.223,80,6,41147,3,3,171,0.0
2017-04-26 11:11:17,10.200.7.4,3128,172.19.1.68,50019,6,1325770,240,0,412574,0.0
2017-04-26 11:11:18,10.200.7.194,44455,212.124.124.94,443,6,297160,7,6,2277,628.0
2017-04-26 11:11:18,10.200.7.194,44455,212.124.124.94,443,6,1053,2,0,12,0.0
2017-04-26 11:11:18,192.168.180.51,57747,10.200.7.4,3128,6,302873,6,42,2502,2199.0
2017-04-26 11:11:18,192.168.180.51,57747,10.200.7.4,3128,6,2259,2,0,12,0.0
2017-04-26 11:11:18,10.200.7.194,44456,212.124.124.94,443,6,301857,6,6,817,628.0
2017-04-26 11:11:18,10.200.7.194,44456,212.124.124.94,443,6,874,2,0,12,0.0
2017-04-26 11:11:18,192.168.180.51,57748,10.200.7.4,3128,6,305658,6,40,1042,2461.0
2017-04-26 11:11:18,10.200.7.4,3128,192.168.180.51,57748,6,10,2,0,12,0.0
2017-04-26 11:11:18,10.200.7.4,3128,192.168.180.51,57748,6,37,3,0,964,0.0
2017-04-26 11:11:18,10.200.7.4,3128,192.168.180.51,57748,6,2071,1,2,6,12.0
2017-04-26 11:11:18,10.200.7.199,60947,104.91.156.236,80,6,15006,3,3,164,0.0
2017-04-26 11:11:18,10.200.7.194,44458,212.124.124.94,443,6,299818,6,6,817,628.0
2017-04-26 11:11:18,192.168.180.51,57750,10.200.7.4,3128,6,305740,6,37,2502,1485.0
2017-04-26 11:11:18,10.200.7.4,3128,192.168.180.51,57750,6,2022,1,2,6,12.0
2017-04-26 11:11:18,10.200.7.194,44454,212.124.124.94,443,6,322573,7,6,3211,913.0
2017-04-26 11:11:18,10.200.7.194,44454,212.124.124.94,443,6,1,2,0,12,0.0
2017-04-26 11:11:18,192.168.180.51,57746,10.200.7.4,3128,6,328348,7,41,3436,1663.0
2017-04-26 11:11:18,10.200.7.4,3128,192.168.180.51,57746,6,142,4,0,1540,0.0
2017-04-26 11:11:18,192.168.180.51,57746,10.200.7.4,3128,6,1452,2,0,12,0.0
2017-04-26 11:11:18,10.200.7.194,44457,212.124.124.94,443,6,320315,7,6,3212,913.0
2017-04-26 11:11:18,10.200.7.194,44457,212.124.124.94,443,6,399,2,0,12,0.0
2017-04-26 11:11:18,192.168.180.51,57749,10.200.7.4,3128,6,324445,7,40,3437,1788.0
2017-04-26 11:11:18,10.200.7.4,3128,192.168.180.51,57749,6,199,3,0,776,0.0
2017-04-26 11:11:18,10.200.7.4,3128,192.168.180.51,57749,6,1,2,0,770,0.0
2017-04-26 11:11:18,192.168.180.51,57749,10.200.7.4,3128,6,1254,2,0,12,0.0
2017-04-26 11:11:18,10.200.7.217,53283,179.1.4.244,443,6,15112,2,1,92,0.0
2017-04-26 11:11:18,10.200.7.199,60948,104.91.156.236,80,6,11675,3,3,164,0.0
2017-04-26 11:11:18,172.19.1.57,50185,10.200.7.7,3128,6,419925,155,472,931,878018.0
2017-04-26 11:11:19,10.200.7.7,3128,172.19.1.57,50185,6,1,2,0,12,0.0
2017-04-26 11:11:18,192.168.180.37,1986,10.200.7.9,3128,6,620750,14,65,2214,37671.0
2017-04-26 11:11:19,10.200.7.9,3128,192.168.180.37,1986,6,6,3,0,0,0.0
2017-04-26 11:11:18,10.200.7.199,46626,207.244.80.182,443,6,299110,16,9,2070,12793.0
2017-04-26 11:11:19,10.200.7.9,3128,192.168.180.37,1986,6,1,2,0,0,0.0
2017-04-26 11:11:19,10.200.7.199,60949,104.91.156.236,80,6,11475,3,3,164,0.0
2017-04-26 11:11:17,10.200.7.6,3128,172.19.1.45,50226,6,1394144,510,0,929842,0.0
2017-04-26 11:11:19,10.200.7.199,39146,179.1.4.237,80,6,7926,3,3,166,0.0
2017-04-26 11:11:19,205.185.208.78,443,10.200.7.217,35703,6,1,2,0,0,0.0
2017-04-26 11:11:19,205.185.208.78,443,10.200.7.217,35703,6,351,2,5,62,0.0
2017-04-26 11:11:18,10.200.7.194,44453,212.124.124.94,443,6,493552,14,17,3193,47886.0
2017-04-26 11:11:19,10.200.7.194,44453,212.124.124.94,443,6,430,2,0,12,0.0
2017-04-26 11:11:18,192.168.180.51,57745,10.200.7.4,3128,6,498509,13,116,3412,207862.0
2017-04-26 11:11:19,10.200.7.4,3128,192.168.180.51,57745,6,1,2,0,1029,0.0
2017-04-26 11:11:19,192.168.180.51,57745,10.200.7.4,3128,6,65,1,2,6,1029.0
2017-04-26 11:11:19,10.200.7.4,3128,192.168.180.51,57745,6,1,2,0,1029,0.0
2017-04-26 11:11:19,192.168.180.51,57745,10.200.7.4,3128,6,217,2,0,12,0.0
2017-04-26 11:11:19,10.200.7.199,39147,179.1.4.237,80,6,6011,3,3,166,0.0
2017-04-26 11:11:17,192.168.220.177,63598,10.200.7.6,3128,6,1480850,7,22,907,3248.0
2017-04-26 11:11:17,192.168.220.177,63592,10.200.7.6,3128,6,1502527,7,25,2707,9058.0
2017-04-26 11:11:17,192.168.220.177,63593,10.200.7.6,3128,6,1488674,3,8,780,1304.0
2017-04-26 11:11:17,192.168.220.177,63600,10.200.7.6,3128,6,1471286,14,48,2499,2574.0
2017-04-26 11:11:17,10.200.7.196,51900,107.178.247.57,443,6,1468855,15,13,880,467.0
2017-04-26 11:11:19,10.200.7.6,3128,192.168.220.177,63592,6,15,2,0,12,0.0
2017-04-26 11:11:19,10.200.7.6,3128,192.168.220.177,63600,6,21,2,0,12,0.0
2017-04-26 11:11:19,10.200.7.6,3128,192.168.220.177,63600,6,194,2,0,12,0.0
2017-04-26 11:11:19,10.200.7.6,3128,192.168.220.177,63592,6,398,2,0,12,0.0
2017-04-26 11:11:19,10.200.7.6,3128,172.19.1.45,50228,6,71099,242,0,392942,0.0
2017-04-26 11:11:19,10.200.7.199,39149,179.1.4.237,80,6,8015,3,3,166,0.0
2017-04-26 11:11:19,192.168.10.47,51851,10.200.7.6,3128,6,7233,3,12,232,3664.0
2017-04-26 11:11:18,192.168.180.29,56064,10.200.7.7,3128,6,1221637,13,28,1096,808.0
2017-04-26 11:11:18,10.200.7.217,33382,74.121.133.2,443,6,1208022,13,8,648,306.0
2017-04-26 11:11:19,192.168.180.29,56064,10.200.7.7,3128,6,1463,1,1,6,6.0
2017-04-26 11:11:19,10.200.7.7,3128,192.168.180.29,56064,6,247,2,0,12,0.0
2017-04-26 11:11:18,10.200.7.194,44459,212.124.124.94,443,6,298573,6,6,2277,628.0
2017-04-26 11:11:18,192.168.180.51,57751,10.200.7.4,3128,6,301145,5,37,2258,1485.0
2017-04-26 11:11:19,10.200.7.4,3128,192.168.180.51,57751,6,1,2,0,485,0.0
2017-04-26 11:11:19,10.200.7.4,3128,192.168.180.51,57751,6,1,2,0,485,0.0
2017-04-26 11:11:19,10.200.7.4,3128,192.168.180.51,57751,6,1,2,0,485,0.0
2017-04-26 11:11:19,192.168.180.51,57751,10.200.7.4,3128,6,1572,2,0,12,0.0
2017-04-26 11:11:18,10.200.7.196,35709,213.239.207.69,80,6,588186,10,8,293,4904.0
2017-04-26 11:11:18,10.200.7.194,44462,212.124.124.94,443,6,309326,5,6,2033,628.0
2017-04-26 11:11:18,192.168.180.51,57753,10.200.7.4,3128,6,312426,6,29,2502,648.0
2017-04-26 11:11:19,10.200.7.4,3128,192.168.180.51,57753,6,1,2,0,485,0.0
2017-04-26 11:11:19,192.168.180.51,57753,10.200.7.4,3128,6,983,2,0,12,0.0
2017-04-26 11:11:19,10.200.1.166,443,10.200.7.194,41229,6,12,3,0,62,0.0
2017-04-26 11:11:19,10.200.1.166,443,10.200.7.194,41229,6,245,3,3,31,0.0
2017-04-26 11:11:18,10.200.7.194,44461,212.124.124.94,443,6,318263,6,5,2277,628.0
2017-04-26 11:11:18,192.168.180.51,57752,10.200.7.4,3128,6,326665,6,41,2502,1515.0
2017-04-26 11:11:19,10.200.7.4,3128,192.168.180.51,57752,6,1,2,0,485,0.0
2017-04-26 11:11:18,10.200.7.194,44463,212.124.124.94,443,6,309063,6,6,2275,628.0
2017-04-26 11:11:18,192.168.180.51,57754,10.200.7.4,3128,6,311618,7,42,2500,1515.0
2017-04-26 11:11:19,10.200.7.4,3128,192.168.180.51,57754,6,1,2,0,485,0.0
2017-04-26 11:11:19,10.200.7.4,3128,192.168.180.51,57754,6,1,2,0,485,0.0
2017-04-26 11:11:19,10.200.7.4,3128,192.168.180.51,57754,6,5,2,0,485,0.0
2017-04-26 11:11:19,192.168.180.51,57752,10.200.7.4,3128,6,1551,2,0,12,0.0
2017-04-26 11:11:19,10.200.7.217,56550,104.91.140.19,443,6,1,5,0,154,0.0
2017-04-26 11:11:19,192.168.180.51,57754,10.200.7.4,3128,6,2222,2,0,12,0.0
2017-04-26 11:11:18,192.168.180.29,56077,10.200.7.7,3128,6,1260830,133,206,6584,369426.0
2017-04-26 11:11:18,10.200.7.217,48446,169.45.141.182,443,6,1235297,91,116,2501,214273.0
2017-04-26 11:11:19,192.168.180.29,56077,10.200.7.7,3128,6,541,1,1,6,6.0
2017-04-26 11:11:19,10.200.7.7,3128,192.168.180.29,56077,6,496,2,0,12,0.0
2017-04-26 11:11:18,10.200.7.194,44464,212.124.124.94,443,6,310974,6,7,1293,919.0
2017-04-26 11:11:19,10.200.7.194,44464,212.124.124.94,443,6,97,2,0,12,0.0
2017-04-26 11:11:18,192.168.180.51,57755,10.200.7.4,3128,6,312673,5,48,532,3319.0
2017-04-26 11:11:19,10.200.7.4,3128,192.168.180.51,57755,6,1,2,0,12,0.0
2017-04-26 11:11:19,10.200.7.4,3128,192.168.180.51,57755,6,340,3,0,1534,0.0
2017-04-26 11:11:19,10.200.7.4,3128,192.168.180.51,57755,6,1267,1,2,6,12.0
2017-04-26 11:11:19,10.200.7.217,56550,104.91.140.19,443,6,10598,3,5,12,62.0
2017-04-26 11:11:19,192.168.130.245,1759,10.200.7.7,3128,6,139136,19,27,1254,27305.0
2017-04-26 11:11:19,10.200.7.217,37361,179.1.4.245,443,6,138632,31,26,746,22768.0
2017-04-26 11:11:19,192.168.130.245,1759,10.200.7.7,3128,6,923,1,1,6,6.0
2017-04-26 11:11:19,10.200.7.7,3128,192.168.130.245,1759,6,166,2,0,12,0.0
2017-04-26 11:11:18,172.19.1.46,52423,10.200.7.7,3128,6,1090803,129,455,783,816316.0
2017-04-26 11:11:19,10.200.7.217,33382,74.121.133.2,443,6,95185,1,1,6,6.0
2017-04-26 11:11:19,10.200.7.217,37361,179.1.4.245,443,6,9632,1,1,0,0.0
2017-04-26 11:11:18,192.168.180.29,56067,10.200.7.7,3128,6,1329432,17,30,1628,18177.0
2017-04-26 11:11:18,10.200.7.217,43569,184.172.240.219,443,6,1305882,15,15,1132,9028.0
2017-04-26 11:11:19,192.168.180.29,56067,10.200.7.7,3128,6,591,1,1,6,6.0
2017-04-26 11:11:19,10.200.7.7,3128,192.168.180.29,56067,6,62,2,0,12,0.0
2017-04-26 11:11:17,10.200.7.6,3128,192.168.220.177,63590,6,1344543,58,10,37820,1110.0
2017-04-26 11:11:17,10.200.7.196,32886,216.58.222.66,443,6,1344611,13,17,1104,7528.0
2017-04-26 11:11:19,10.200.7.6,3128,192.168.220.177,63590,6,202,2,0,12,0.0
2017-04-26 11:11:19,10.200.7.217,48446,169.45.141.182,443,6,90158,19,26,114,52151.0
2017-04-26 11:11:19,192.168.180.37,1988,10.200.7.9,3128,6,329213,13,68,766,56214.0
2017-04-26 11:11:19,10.200.7.9,3128,192.168.180.37,1988,6,44,3,0,0,0.0
2017-04-26 11:11:19,10.200.7.199,46632,207.244.80.182,443,6,319177,20,11,2094,14693.0
2017-04-26 11:11:19,10.200.7.9,3128,192.168.180.37,1988,6,17,3,0,0,0.0
2017-04-26 11:11:19,192.168.90.65,53609,10.200.7.8,3128,6,65047,6,11,252,662.0
2017-04-26 11:11:19,10.200.7.8,3128,192.168.90.65,53609,6,205,3,0,328,0.0
2017-04-26 11:11:19,10.200.7.8,3128,192.168.90.65,53609,6,1,2,0,322,0.0
2017-04-26 11:11:19,192.168.10.41,50410,10.200.7.9,3128,6,355658,5,20,331,5525.0
2017-04-26 11:11:19,10.200.7.9,3128,192.168.10.41,50410,6,1,2,0,12,0.0
2017-04-26 11:11:19,10.200.7.9,3128,192.168.10.41,50410,6,62,2,0,12,0.0
2017-04-26 11:11:19,10.200.7.217,43569,184.172.240.219,443,6,94656,1,1,6,6.0
2017-04-26 11:11:19,10.200.7.194,44465,212.124.124.94,443,6,322277,8,6,4212,186.0
2017-04-26 11:11:19,192.168.180.51,57756,10.200.7.4,3128,6,324488,8,47,4437,1830.0
2017-04-26 11:11:19,10.200.7.4,3128,192.168.180.51,57756,6,1,2,0,770,0.0
2017-04-26 11:11:19,10.200.7.4,3128,192.168.180.51,57756,6,1,2,0,770,0.0
2017-04-26 11:11:19,192.168.180.51,57756,10.200.7.4,3128,6,1391,2,0,12,0.0
2017-04-26 11:11:19,192.168.81.7,51111,10.200.7.6,3128,6,302194,3,4,786,535.0
2017-04-26 11:11:19,10.200.7.194,53951,104.91.156.236,80,6,37444,3,3,170,0.0
2017-04-26 11:11:19,10.200.7.194,44467,212.124.124.94,443,6,330667,6,6,4215,913.0
2017-04-26 11:11:19,10.200.7.194,44467,212.124.124.94,443,6,655,2,0,12,0.0
2017-04-26 11:11:19,192.168.180.51,57757,10.200.7.4,3128,6,333083,8,44,4440,3328.0
2017-04-26 11:11:19,10.200.7.4,3128,192.168.180.51,57757,6,5,2,0,12,0.0
2017-04-26 11:11:19,10.200.7.4,3128,192.168.180.51,57757,6,1,2,0,12,0.0
2017-04-26 11:11:19,192.168.180.51,57757,10.200.7.4,3128,6,317,2,0,12,0.0
2017-04-26 11:11:19,172.217.30.10,443,10.200.7.217,35966,6,499,2,5,126,0.0
2017-04-26 11:11:19,10.200.7.194,53952,104.91.156.236,80,6,37324,3,3,170,0.0
2017-04-26 11:11:19,192.168.180.37,1990,10.200.7.9,3128,6,618807,11,61,609,28518.0
2017-04-26 11:11:19,10.200.7.199,46638,207.244.80.182,443,6,292639,14,10,2058,10145.0
2017-04-26 11:11:19,10.200.7.9,3128,192.168.180.37,1990,6,24,2,0,0,0.0
2017-04-26 11:11:19,10.200.7.9,3128,192.168.180.37,1990,6,25,4,0,0,0.0
2017-04-26 11:11:19,192.168.10.47,51852,10.200.7.6,3128,6,5729,3,13,232,2204.0
2017-04-26 11:11:19,10.200.7.194,53953,104.91.156.236,80,6,37309,3,3,170,0.0
2017-04-26 11:11:19,10.200.7.194,45702,179.1.4.238,80,6,44407,3,3,172,0.0
2017-04-26 11:11:19,192.168.151.4,51444,10.200.7.5,3128,6,14276,5,17,233,8900.0
2017-04-26 11:11:19,192.168.151.4,51443,10.200.7.5,3128,6,15072,5,16,233,8900.0
2017-04-26 11:11:19,10.200.7.194,45704,179.1.4.238,80,6,45967,3,3,172,0.0
2017-04-26 11:11:19,192.168.32.49,54509,10.200.7.9,3128,6,9520,4,14,270,3722.0
