Timestamp,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets
2017-04-26 03:05:03,10.130.5.199,55988,10.200.7.7,3128,6,238112,4,7,449,3554.0
2017-04-26 03:05:05,10.130.5.199,55989,10.200.7.8,3128,6,218151,4,7,449,3558.0
2017-04-26 03:05:07,10.130.5.199,55993,10.200.7.7,3128,6,1689380,4,9,453,3554.0
2017-04-26 03:05:11,10.200.1.118,47830,10.200.7.217,3128,6,719,7,4,0,0.0
2017-04-26 03:05:11,10.200.1.118,47830,10.200.7.217,3128,6,557,1,1,0,0.0
2017-04-26 03:05:11,10.200.1.118,55214,10.200.7.218,3128,6,778,6,4,0,0.0
2017-04-26 03:05:11,10.200.1.118,40519,10.200.7.199,3128,6,106,3,0,0,0.0
2017-04-26 03:05:11,10.200.1.118,55214,10.200.7.218,3128,6,1019,1,1,0,0.0
2017-04-26 03:05:11,10.200.1.118,40519,10.200.7.199,3128,6,357,6,3,0,0.0
2017-04-26 03:05:11,10.200.1.118,35846,10.200.7.194,3128,6,44,3,0,0,0.0
2017-04-26 03:05:11,10.200.1.118,47830,10.200.7.217,3128,6,126,4,0,0,0.0
2017-04-26 03:05:11,10.200.1.118,52911,10.200.7.4,3128,6,66,3,0,0,0.0
2017-04-26 03:05:11,10.200.1.118,52911,10.200.7.4,3128,6,723,6,3,0,0.0
2017-04-26 03:05:11,10.200.1.118,35846,10.200.7.194,3128,6,777,6,3,0,0.0
2017-04-26 03:05:19,10.200.1.118,0,10.200.7.7,0,0,1280,4,4,0,0.0
2017-04-26 03:05:22,10.200.1.118,47866,10.200.7.9,3128,6,451,6,3,0,0.0
2017-04-26 03:05:22,10.200.1.118,47866,10.200.7.9,3128,6,98,3,0,0,0.0
2017-04-26 03:05:22,10.200.1.118,0,10.200.7.9,0,0,192,3,3,0,0.0
2017-04-26 03:05:34,10.200.1.118,0,10.200.7.6,0,0,260,3,3,0,0.0
2017-04-26 03:05:35,10.20.2.114,443,10.200.7.5,42971,6,26135483,18,15,8114,5800.0
2017-04-26 03:05:47,10.200.1.118,0,10.200.7.5,0,0,1040,3,3,0,0.0
2017-04-26 03:05:50,10.200.1.118,0,10.200.7.196,0,0,333,3,3,0,0.0
2017-04-26 03:06:03,10.20.4.180,8089,10.200.7.196,41969,6,223,1,3,0,0.0
2017-04-26 03:06:03,10.20.4.180,8089,10.200.7.196,41968,6,1104,1,3,0,0.0
2017-04-26 03:06:11,10.200.1.118,49547,10.200.7.8,3128,6,569,7,4,0,0.0
2017-04-26 03:06:11,10.200.1.118,49547,10.200.7.8,3128,6,44,4,0,0,0.0
2017-04-26 03:06:11,10.200.1.118,49547,10.200.7.8,3128,6,589,1,1,0,0.0
2017-04-26 03:06:11,10.200.1.118,36097,10.200.7.7,3128,6,597,7,4,0,0.0
2017-04-26 03:06:11,10.200.1.118,36097,10.200.7.7,3128,6,32,4,0,0,0.0
2017-04-26 03:06:11,10.200.1.118,36097,10.200.7.7,3128,6,455,1,1,0,0.0
2017-04-26 03:06:13,10.200.1.118,0,10.200.7.8,0,0,274,4,4,0,0.0
2017-04-26 03:06:31,10.20.2.114,443,10.200.7.8,55109,6,64,2,0,0,0.0
2017-04-26 03:06:33,10.200.1.118,52676,10.200.7.195,3128,6,161,3,0,0,0.0
2017-04-26 03:06:33,10.200.1.118,52676,10.200.7.195,3128,6,677,6,3,0,0.0
2017-04-26 03:06:34,10.200.1.118,58289,10.200.7.6,3128,6,779,6,3,0,0.0
2017-04-26 03:06:34,10.200.1.118,58289,10.200.7.6,3128,6,101,3,0,0,0.0
2017-04-26 03:06:46,10.200.1.118,45014,10.200.7.5,3128,6,577,6,3,0,0.0
2017-04-26 03:06:46,10.200.1.118,45014,10.200.7.5,3128,6,120,3,0,0,0.0
2017-04-26 03:06:48,10.200.1.118,48774,10.200.7.196,3128,6,405,6,3,0,0.0
2017-04-26 03:06:48,10.200.1.118,48774,10.200.7.196,3128,6,517,3,0,0,0.0
2017-04-26 03:07:08,10.20.2.114,80,10.200.7.8,44900,6,318,1,1,0,0.0
2017-04-26 03:07:11,10.200.1.118,55432,10.200.7.218,3128,6,854,7,4,0,0.0
2017-04-26 03:07:11,10.200.1.118,48047,10.200.7.217,3128,6,635,1,1,0,0.0
2017-04-26 03:07:11,10.200.1.118,55432,10.200.7.218,3128,6,432,3,0,0,0.0
2017-04-26 03:07:11,10.200.1.118,48047,10.200.7.217,3128,6,34,4,0,0,0.0
2017-04-26 03:07:11,10.200.1.118,40736,10.200.7.199,3128,6,659,6,3,0,0.0
2017-04-26 03:07:11,10.200.1.118,40736,10.200.7.199,3128,6,201,3,0,0,0.0
2017-04-26 03:07:11,10.200.1.118,36063,10.200.7.194,3128,6,151,3,0,0,0.0
2017-04-26 03:07:11,10.200.1.118,53126,10.200.7.4,3128,6,121,2,0,0,0.0
2017-04-26 03:07:11,10.200.1.118,53126,10.200.7.4,3128,6,492,6,3,0,0.0
2017-04-26 03:07:11,10.200.1.118,48047,10.200.7.217,3128,6,644,7,4,0,0.0
2017-04-26 03:07:11,10.200.1.118,55432,10.200.7.218,3128,6,1,2,0,0,0.0
2017-04-26 03:07:11,10.200.1.118,36063,10.200.7.194,3128,6,771,6,3,0,0.0
2017-04-26 03:07:11,10.200.1.118,0,10.200.7.4,0,0,653,3,3,0,0.0
2017-04-26 03:07:11,10.200.1.118,55432,10.200.7.218,3128,6,121,4,0,0,0.0
2017-04-26 03:07:12,10.200.1.118,0,10.200.7.217,0,0,442,4,4,0,0.0
2017-04-26 03:07:13,10.200.1.118,0,10.200.7.199,0,0,461,3,3,0,0.0
2017-04-26 03:07:13,10.200.1.118,0,10.200.7.194,0,0,323,3,3,0,0.0
2017-04-26 03:07:13,10.200.1.118,0,10.200.7.218,0,0,587,4,4,0,0.0
2017-04-26 03:07:14,10.20.2.114,80,10.200.7.7,48990,6,381,1,1,0,0.0
2017-04-26 03:07:22,10.200.1.118,48086,10.200.7.9,3128,6,825,6,3,0,0.0
2017-04-26 03:07:22,10.200.1.118,48086,10.200.7.9,3128,6,76,3,0,0,0.0
2017-04-26 03:07:26,10.130.5.32,50800,10.200.7.7,3128,6,31207,5,7,225,3554.0
2017-04-26 03:07:33,10.200.1.118,0,10.200.7.195,0,0,339,3,3,0,0.0
2017-04-26 03:07:39,10.20.2.116,443,10.200.7.4,45307,6,25590206,10,7,4914,854.0
2017-04-26 03:08:02,10.20.2.114,80,10.200.7.7,49631,6,603,1,1,0,0.0
2017-04-26 03:08:11,10.200.1.118,36324,10.200.7.7,3128,6,1279,7,4,0,0.0
2017-04-26 03:08:11,10.200.1.118,36324,10.200.7.7,3128,6,124,3,0,0,0.0
2017-04-26 03:08:11,10.200.1.118,36324,10.200.7.7,3128,6,1,2,0,0,0.0
2017-04-26 03:08:11,10.200.1.118,49774,10.200.7.8,3128,6,375,4,0,0,0.0
2017-04-26 03:08:11,10.200.1.118,49774,10.200.7.8,3128,6,417,1,1,0,0.0
2017-04-26 03:08:11,10.200.1.118,49774,10.200.7.8,3128,6,949,7,4,0,0.0
2017-04-26 03:08:11,10.200.1.118,36324,10.200.7.7,3128,6,26,4,0,0,0.0
2017-04-26 03:08:33,10.200.1.118,52899,10.200.7.195,3128,6,163,3,0,0,0.0
2017-04-26 03:08:33,10.200.1.118,52899,10.200.7.195,3128,6,184,6,3,0,0.0
2017-04-26 03:08:34,10.200.1.118,58511,10.200.7.6,3128,6,4070,6,3,0,0.0
2017-04-26 03:08:34,10.200.1.118,58511,10.200.7.6,3128,6,385,3,0,0,0.0
2017-04-26 03:08:46,10.200.1.118,45233,10.200.7.5,3128,6,1396,6,3,0,0.0
2017-04-26 03:08:46,10.200.1.118,45233,10.200.7.5,3128,6,210,3,0,0,0.0
2017-04-26 03:08:48,10.200.1.118,48993,10.200.7.196,3128,6,526,6,3,0,0.0
2017-04-26 03:08:48,10.200.1.118,48993,10.200.7.196,3128,6,122,3,0,0,0.0
2017-04-26 03:09:11,10.200.1.118,55652,10.200.7.218,3128,6,307,4,0,0,0.0
2017-04-26 03:09:11,10.200.1.118,55652,10.200.7.218,3128,6,671,1,1,0,0.0
2017-04-26 03:09:11,10.200.1.118,48268,10.200.7.217,3128,6,719,7,4,0,0.0
2017-04-26 03:09:11,10.200.1.118,55652,10.200.7.218,3128,6,834,7,4,0,0.0
2017-04-26 03:09:11,10.200.1.118,48268,10.200.7.217,3128,6,198,1,1,0,0.0
2017-04-26 03:09:11,10.200.1.118,53348,10.200.7.4,3128,6,820,6,3,0,0.0
2017-04-26 03:09:11,10.200.1.118,53348,10.200.7.4,3128,6,255,3,0,0,0.0
2017-04-26 03:09:11,10.200.1.118,36284,10.200.7.194,3128,6,678,6,3,0,0.0
2017-04-26 03:09:11,10.200.1.118,36284,10.200.7.194,3128,6,300,3,0,0,0.0
2017-04-26 03:09:11,10.200.1.118,40957,10.200.7.199,3128,6,146,6,3,0,0.0
2017-04-26 03:09:11,10.200.1.118,48268,10.200.7.217,3128,6,100,4,0,0,0.0
2017-04-26 03:09:11,10.200.1.118,40957,10.200.7.199,3128,6,95,3,0,0,0.0
2017-04-26 03:09:22,10.200.1.118,48302,10.200.7.9,3128,6,496,6,3,0,0.0
2017-04-26 03:09:22,10.200.1.118,48302,10.200.7.9,3128,6,417,1,1,0,0.0
2017-04-26 03:09:22,10.200.1.118,48302,10.200.7.9,3128,6,15,3,0,0,0.0
2017-04-26 03:09:23,10.20.2.116,80,10.200.7.8,42707,6,384,1,1,0,0.0
2017-04-26 03:09:23,10.20.2.116,80,10.200.7.8,42705,6,860,1,1,0,0.0
2017-04-26 03:09:27,10.20.2.116,80,10.200.7.8,42706,6,830,1,1,0,0.0
2017-04-26 03:09:35,10.20.2.116,80,10.200.7.8,42703,6,508,1,1,0,0.0
2017-04-26 03:09:35,10.20.2.116,80,10.200.7.8,42704,6,356,1,1,0,0.0
2017-04-26 03:09:59,10.20.2.114,80,10.200.7.8,46422,6,459,1,1,0,0.0
2017-04-26 03:09:59,10.20.2.114,80,10.200.7.8,46428,6,459,1,1,0,0.0
2017-04-26 03:09:59,10.20.2.114,80,10.200.7.8,46425,6,346,1,1,0,0.0
2017-04-26 03:09:59,10.20.2.114,80,10.200.7.8,46429,6,274,1,1,0,0.0
2017-04-26 03:10:10,10.20.2.114,80,10.200.7.8,46426,6,211,1,1,0,0.0
2017-04-26 03:10:11,10.200.1.118,36545,10.200.7.7,3128,6,401,1,1,0,0.0
2017-04-26 03:10:11,10.200.1.118,36545,10.200.7.7,3128,6,1016,9,4,0,0.0
2017-04-26 03:10:19,10.200.1.118,0,10.200.7.7,0,0,746,4,4,0,0.0
2017-04-26 03:10:22,10.200.1.118,0,10.200.7.9,0,0,328,3,2,0,0.0
2017-04-26 03:10:27,10.20.2.114,80,10.200.7.8,46427,6,198,1,1,0,0.0
2017-04-26 03:10:33,10.200.1.118,53117,10.200.7.195,3128,6,215,3,0,0,0.0
2017-04-26 03:10:33,10.200.1.118,53117,10.200.7.195,3128,6,1022,6,2,0,0.0
2017-04-26 03:10:34,10.200.1.118,0,10.200.7.6,0,0,342,3,2,0,0.0
2017-04-26 03:10:34,10.200.1.118,58729,10.200.7.6,3128,6,566,6,3,0,0.0
2017-04-26 03:10:34,10.200.1.118,58729,10.200.7.6,3128,6,373,3,0,0,0.0
2017-04-26 03:10:44,10.20.2.114,80,10.200.7.7,42430,6,36,2,0,0,0.0
2017-04-26 03:10:44,10.20.2.114,80,10.200.7.7,42430,6,200,2,0,0,0.0
2017-04-26 03:10:46,10.200.1.118,45451,10.200.7.5,3128,6,20,3,0,0,0.0
2017-04-26 03:10:46,10.200.1.118,45451,10.200.7.5,3128,6,149,6,3,0,0.0
2017-04-26 03:10:48,10.200.1.118,49211,10.200.7.196,3128,6,218,3,0,0,0.0
2017-04-26 03:10:48,10.200.1.118,49211,10.200.7.196,3128,6,668,6,3,0,0.0
2017-04-26 03:10:52,10.20.2.114,80,10.200.7.8,47075,6,258,1,1,0,0.0
2017-04-26 03:10:52,10.20.2.114,80,10.200.7.8,47072,6,557,1,1,0,0.0
2017-04-26 03:10:52,10.20.2.114,80,10.200.7.8,47074,6,203,1,1,0,0.0
2017-04-26 03:10:52,10.20.2.114,80,10.200.7.8,47073,6,204,1,1,0,0.0
2017-04-26 03:10:52,10.20.2.114,80,10.200.7.8,47076,6,554,1,1,0,0.0
2017-04-26 03:10:57,10.20.2.116,443,10.200.7.8,36439,6,25,2,0,0,0.0
2017-04-26 03:10:58,10.20.2.114,80,10.200.7.7,38576,6,406,1,1,0,0.0
2017-04-26 03:11:11,10.200.1.118,36512,10.200.7.194,3128,6,1,2,0,0,0.0
2017-04-26 03:11:11,10.200.1.118,36512,10.200.7.194,3128,6,708,5,3,0,0.0
2017-04-26 03:11:11,10.200.1.118,36512,10.200.7.194,3128,6,26,2,0,0,0.0
2017-04-26 03:11:11,10.200.1.118,41185,10.200.7.199,3128,6,993,6,3,0,0.0
2017-04-26 03:11:11,10.200.1.118,41185,10.200.7.199,3128,6,40,3,0,0,0.0
2017-04-26 03:11:11,10.200.1.118,48496,10.200.7.217,3128,6,1025,7,4,0,0.0
2017-04-26 03:11:11,10.200.1.118,48496,10.200.7.217,3128,6,65,4,0,0,0.0
2017-04-26 03:11:11,10.200.1.118,48496,10.200.7.217,3128,6,661,1,1,0,0.0
2017-04-26 03:11:11,10.200.1.118,55880,10.200.7.218,3128,6,386,4,0,0,0.0
2017-04-26 03:11:11,10.200.1.118,55880,10.200.7.218,3128,6,449,1,1,0,0.0
2017-04-26 03:11:11,10.200.1.118,53574,10.200.7.4,3128,6,483,6,3,0,0.0
2017-04-26 03:11:11,10.200.1.118,53574,10.200.7.4,3128,6,61,3,0,0,0.0
2017-04-26 03:11:11,10.200.1.118,55880,10.200.7.218,3128,6,894,7,4,0,0.0
2017-04-26 03:11:14,10.20.2.116,80,10.200.7.8,43728,6,595,1,1,0,0.0
2017-04-26 03:11:22,10.200.1.118,48530,10.200.7.9,3128,6,275,6,3,0,0.0
2017-04-26 03:11:22,10.200.1.118,48530,10.200.7.9,3128,6,276,3,0,0,0.0
2017-04-26 03:11:44,10.130.15.113,50387,10.200.7.7,3128,6,22574,5,7,171,3554.0
2017-04-26 03:11:59,10.20.2.116,80,10.200.7.8,44145,6,339,1,1,0,0.0
2017-04-26 03:12:03,10.20.2.114,80,10.200.7.6,42215,6,28621744,41,41,64709,16348.0
2017-04-26 03:12:11,10.200.1.118,36763,10.200.7.7,3128,6,111,3,0,0,0.0
2017-04-26 03:12:11,10.200.1.118,36763,10.200.7.7,3128,6,475,1,1,0,0.0
2017-04-26 03:12:11,10.200.1.118,50213,10.200.7.8,3128,6,1015,6,3,0,0.0
2017-04-26 03:12:11,10.200.1.118,50213,10.200.7.8,3128,6,134,4,0,0,0.0
2017-04-26 03:12:11,10.200.1.118,50213,10.200.7.8,3128,6,477,1,1,0,0.0
2017-04-26 03:12:11,10.200.1.118,36763,10.200.7.7,3128,6,1253,7,2,0,0.0
2017-04-26 03:12:14,10.20.2.116,443,10.200.7.8,56434,6,670,1,4,0,24.0
2017-04-26 03:12:33,10.200.1.118,53340,10.200.7.195,3128,6,430,6,3,0,0.0
2017-04-26 03:12:33,10.200.1.118,53340,10.200.7.195,3128,6,177,3,0,0,0.0
2017-04-26 03:12:34,10.200.1.118,58952,10.200.7.6,3128,6,450,6,3,0,0.0
2017-04-26 03:12:34,10.200.1.118,58952,10.200.7.6,3128,6,117,3,0,0,0.0
2017-04-26 03:12:46,10.200.1.118,45678,10.200.7.5,3128,6,199,3,0,0,0.0
2017-04-26 03:12:46,10.200.1.118,45678,10.200.7.5,3128,6,671,6,3,0,0.0
2017-04-26 03:12:47,10.130.10.158,51072,10.200.7.8,3128,6,14842,4,6,165,2172.0
2017-04-26 03:12:48,10.200.1.118,49438,10.200.7.196,3128,6,994,6,3,0,0.0
2017-04-26 03:12:48,10.200.1.118,49438,10.200.7.196,3128,6,316,3,0,0,0.0
2017-04-26 03:13:11,10.200.1.118,36730,10.200.7.194,3128,6,1251,6,3,0,0.0
2017-04-26 03:13:11,10.200.1.118,36730,10.200.7.194,3128,6,114,3,0,0,0.0
2017-04-26 03:13:11,10.200.1.118,41403,10.200.7.199,3128,6,464,6,3,0,0.0
2017-04-26 03:13:11,10.200.1.118,48714,10.200.7.217,3128,6,966,1,1,0,0.0
2017-04-26 03:13:11,10.200.1.118,48714,10.200.7.217,3128,6,939,7,4,0,0.0
2017-04-26 03:13:11,10.200.1.118,48714,10.200.7.217,3128,6,107,4,0,0,0.0
2017-04-26 03:13:11,10.200.1.118,56098,10.200.7.218,3128,6,963,1,1,0,0.0
2017-04-26 03:13:11,10.200.1.118,56098,10.200.7.218,3128,6,783,7,4,0,0.0
2017-04-26 03:13:11,10.200.1.118,56098,10.200.7.218,3128,6,182,4,0,0,0.0
2017-04-26 03:13:11,10.200.1.118,53791,10.200.7.4,3128,6,419,6,3,0,0.0
2017-04-26 03:13:11,10.200.1.118,41403,10.200.7.199,3128,6,121,3,0,0,0.0
2017-04-26 03:13:11,10.200.1.118,53791,10.200.7.4,3128,6,138,3,0,0,0.0
2017-04-26 03:13:12,10.20.2.116,80,10.200.7.8,45070,6,453,1,1,0,0.0
2017-04-26 03:13:22,10.200.1.118,48751,10.200.7.9,3128,6,633,6,3,0,0.0
2017-04-26 03:13:43,10.20.2.116,80,10.200.7.8,45268,6,346,1,1,0,0.0
2017-04-26 04:12:39,10.200.7.194,34513,179.1.4.210,443,6,4270624,73,88,1648,146909.0
2017-04-26 04:12:39,10.200.7.194,47549,179.1.4.231,443,6,4271246,29,24,2842,3726.0
2017-04-26 04:12:39,10.200.7.194,56059,179.1.4.245,443,6,4265374,12,8,449,4645.0
2017-04-26 04:12:39,10.200.7.194,55557,179.1.4.244,443,6,4267292,11,6,451,3195.0
2017-04-26 04:12:40,10.200.7.194,56401,179.1.4.230,443,6,3332150,20,14,1731,6292.0
2017-04-26 04:12:40,10.200.7.194,58437,179.1.4.223,443,6,7047152,30,31,1268,51287.0
2017-04-26 04:12:40,10.200.7.194,33272,179.1.4.251,443,6,3337269,21,14,851,5157.0
2017-04-26 04:12:40,10.200.7.194,54631,216.58.202.231,443,6,3392464,15,15,1531,5265.0
2017-04-26 04:12:40,10.200.7.194,58292,179.1.4.217,443,6,18365356,17,14,1513,1554.0
2017-04-26 04:12:40,10.200.7.194,33734,172.217.30.14,443,6,18142850,32,24,1708,2489.0
2017-04-26 04:12:40,10.200.7.194,41643,172.217.30.13,443,6,3329735,9,7,453,4128.0
2017-04-26 04:12:41,10.200.7.194,50177,104.92.4.184,80,6,115201,3,3,171,0.0
2017-04-26 04:12:41,10.200.7.194,50176,104.92.4.184,80,6,124508,3,3,171,0.0
2017-04-26 04:12:41,10.200.7.194,50175,104.92.4.184,80,6,115486,3,3,171,0.0
2017-04-26 04:12:42,10.200.7.194,33302,179.1.4.251,443,6,247126,15,7,373,10784.0
2017-04-26 04:12:42,10.200.7.194,36945,179.1.4.231,80,6,47276,3,3,173,0.0
2017-04-26 04:12:42,10.200.7.194,53134,172.217.29.80,80,6,259801,5,3,507,158.0
2017-04-26 04:12:42,10.200.7.194,36949,179.1.4.231,80,6,43978,2,3,173,0.0
2017-04-26 04:12:42,10.200.7.194,37072,216.58.222.206,443,6,6911307,12,11,2975,334.0
2017-04-26 04:12:42,10.200.7.194,37058,179.1.4.224,443,6,7299315,6,5,709,780.0
2017-04-26 04:12:42,10.200.7.194,36946,179.1.4.231,80,6,45180,3,3,173,0.0
2017-04-26 04:12:43,10.200.7.194,54252,216.58.202.225,443,6,664610,19,17,1451,13429.0
2017-04-26 04:12:43,10.200.7.194,34563,179.1.4.210,443,6,5979569,9,7,0,3601.0
2017-04-26 04:12:43,10.200.7.194,43945,74.125.107.240,443,6,3725609,107,140,733,279158.0
2017-04-26 04:12:43,10.200.7.194,34561,179.1.4.210,443,6,2563111,10,6,466,1553.0
2017-04-26 04:12:43,10.200.7.194,34562,179.1.4.210,443,6,6506854,11,8,466,5049.0
2017-04-26 04:12:43,10.200.7.194,56110,179.1.4.245,443,6,690582,17,13,1566,3437.0
2017-04-26 04:12:43,10.200.7.194,56112,179.1.4.245,443,6,554227,15,12,2240,2615.0
2017-04-26 04:12:43,10.200.7.194,54750,173.194.26.238,443,6,1245016,12,8,1176,10935.0
2017-04-26 04:12:43,10.200.7.194,34560,179.1.4.210,443,6,142584,10,6,466,4681.0
2017-04-26 04:12:43,10.200.7.194,57497,209.85.224.152,443,6,16294744,6,4,733,151.0
2017-04-26 04:12:43,10.200.7.194,57496,209.85.224.152,443,6,16297733,6,4,733,151.0
2017-04-26 04:12:43,10.200.7.194,58332,179.1.4.217,443,6,691789,11,7,449,4641.0
2017-04-26 04:12:43,10.200.7.194,36981,179.1.4.231,80,6,3922849,4,5,172,247.0
2017-04-26 04:12:44,10.200.7.194,55626,179.1.4.244,443,6,4512917,21,18,2260,6776.0
2017-04-26 04:12:44,10.200.7.194,33328,179.1.4.251,443,6,233111,14,8,373,7888.0
2017-04-26 04:12:44,10.200.7.194,47618,179.1.4.231,443,6,4514508,24,16,1544,9063.0
2017-04-26 04:12:44,10.200.7.194,47708,179.1.4.223,443,6,10188364,14,12,2647,670.0
2017-04-26 04:12:44,10.200.7.194,53599,98.138.81.73,443,6,4482687,10,8,1611,1768.0
2017-04-26 04:12:45,10.200.7.194,33332,179.1.4.251,443,6,202924,12,7,373,2944.0
2017-04-26 04:12:45,10.200.7.194,33329,179.1.4.251,443,6,231676,15,7,373,7288.0
2017-04-26 04:12:45,10.200.7.194,53757,69.147.92.12,443,6,3262542,5,5,264,3323.0
2017-04-26 04:12:45,10.200.7.194,60999,179.1.4.210,443,6,4023338,9,10,245,13436.0
2017-04-26 04:12:46,10.200.7.194,43128,10.200.1.16,443,6,5353034,52,34,16399,32143.0
2017-04-26 04:12:46,10.200.7.194,56143,179.1.4.245,443,6,2173577,19,13,1903,5152.0
2017-04-26 04:12:46,10.200.7.194,43127,10.200.1.16,443,6,5161583,158,386,15722,918163.0
2017-04-26 04:12:46,10.200.7.194,43129,10.200.1.16,443,6,10824211,16,12,1704,411.0
2017-04-26 04:12:46,10.200.7.194,47720,179.1.4.223,443,6,688088,12,10,2798,567.0
2017-04-26 04:12:46,10.200.7.194,56138,179.1.4.245,443,6,2718144,20,13,868,4430.0
2017-04-26 04:12:47,10.200.7.194,37008,179.1.4.231,80,6,49571,3,3,173,0.0
2017-04-26 04:12:47,10.200.7.194,37006,179.1.4.231,80,6,54279,3,3,173,0.0
2017-04-26 04:12:47,10.200.7.194,50240,104.92.4.184,80,6,102702,3,3,171,0.0
2017-04-26 04:12:47,10.200.7.194,50238,104.92.4.184,80,6,101796,3,3,171,0.0
2017-04-26 04:12:47,10.200.7.194,40350,74.125.107.240,443,6,9372852,798,928,7969,2243083.0
2017-04-26 04:12:47,10.200.7.194,50239,104.92.4.184,80,6,114308,3,3,171,0.0
2017-04-26 04:12:48,10.200.7.194,33354,179.1.4.251,443,6,246622,14,8,150,8136.0
2017-04-26 04:12:48,10.200.7.194,51767,98.138.81.73,443,6,1068820,10,9,3961,900.0
2017-04-26 04:12:48,10.200.7.194,41147,98.138.49.11,443,6,890518,12,11,2512,4343.0
2017-04-26 04:12:48,10.200.7.194,33355,179.1.4.251,443,6,247126,15,7,373,6440.0
2017-04-26 04:12:48,10.200.7.194,40910,104.91.157.235,443,6,707001,8,6,568,490.0
2017-04-26 04:12:49,10.200.7.194,47567,162.208.22.39,443,6,2413270,8,6,1493,1071.0
2017-04-26 04:12:49,10.200.7.194,47569,162.208.22.39,443,6,2410150,7,6,657,1073.0
2017-04-26 04:12:49,10.200.7.194,47566,162.208.22.39,443,6,3422845,10,7,2391,1738.0
2017-04-26 04:12:49,10.200.7.194,35916,192.82.242.21,443,6,2477949,9,8,1795,1073.0
2017-04-26 04:12:49,10.200.7.194,37152,76.13.28.198,443,6,3437444,9,7,708,6149.0
2017-04-26 04:12:49,10.200.7.194,56324,172.217.29.65,443,6,3214106,9,6,480,4166.0
2017-04-26 04:12:49,10.200.7.194,35917,192.82.242.21,443,6,3497985,7,5,314,152.0
2017-04-26 04:12:49,10.200.7.194,43202,190.25.241.181,8070,6,3812390,58,79,5211,112356.0
2017-04-26 04:12:49,10.200.7.194,48979,152.163.56.2,443,6,3216050,7,4,327,166.0
2017-04-26 04:12:49,10.200.7.194,48980,152.163.56.2,443,6,3215321,7,5,327,166.0
2017-04-26 04:12:49,10.200.7.194,35923,192.82.242.21,443,6,4060438,7,5,314,152.0
2017-04-26 04:12:49,10.200.7.194,45154,98.139.225.43,443,6,3852201,11,6,3008,6175.0
2017-04-26 04:12:49,10.200.7.194,47568,162.208.22.39,443,6,2409225,6,4,651,162.0
2017-04-26 04:12:49,10.200.7.194,48978,152.163.56.2,443,6,3214999,7,5,327,166.0
2017-04-26 04:12:49,10.200.7.194,37146,76.13.28.198,443,6,3469221,11,9,2523,9756.0
2017-04-26 04:12:49,10.200.7.194,44697,52.84.82.241,443,6,1784782,7,5,321,4491.0
2017-04-26 04:12:49,10.200.7.194,33382,179.1.4.251,443,6,231434,14,8,373,10784.0
2017-04-26 04:12:49,10.200.7.194,52723,98.139.225.43,443,6,3866352,10,7,708,6139.0
2017-04-26 04:12:49,10.200.7.194,43192,190.25.241.181,8070,6,730220,18,16,5627,8806.0
