Epoch,Generator Loss,Discriminator Loss
387,-0.8005875945091248,-0.056302666664123535
388,-0.6864244937896729,-0.01573258638381958
389,-0.6726933717727661,-0.1662500500679016
390,-0.4437665343284607,-0.06614714860916138
391,-0.3948744237422943,-0.15038499236106873
392,-0.4686308205127716,0.08605754375457764
393,-0.6699503064155579,-0.24677520990371704
394,-0.8614767789840698,-0.043393611907958984
395,-0.7633011341094971,0.06402957439422607
396,-0.6587884426116943,0.18553704023361206
397,-0.5715306401252747,0.1512831449508667
398,-0.478719025850296,0.055435240268707275
399,-0.6098741888999939,0.03305143117904663
400,-0.5801323056221008,0.04110229015350342
401,-0.7054884433746338,0.20210808515548706
402,-0.7591567039489746,-0.0034572482109069824
403,-0.8241654634475708,0.02342015504837036
404,-0.6006584763526917,-0.07616639137268066
405,-0.46337586641311646,0.07567155361175537
406,-0.7833548784255981,-0.08166992664337158
407,-0.6757194995880127,-0.008682429790496826
408,-0.7719307541847229,0.08672958612442017
409,-0.8258715271949768,-0.15109163522720337
410,-0.7273105382919312,0.014681816101074219
411,-0.7100687026977539,-0.033370375633239746
412,-0.605913519859314,-0.18310391902923584
413,-0.860876202583313,0.09807014465332031
414,-0.7414687275886536,0.1819857954978943
415,-0.9217261075973511,-0.012988150119781494
416,-0.66545569896698,-0.0014906525611877441
417,-0.39814284443855286,0.11047935485839844
418,-0.5264819264411926,-0.04786860942840576
419,-0.5008403062820435,-0.01157599687576294
420,-0.7842252850532532,0.11245346069335938
421,-0.8342435359954834,-0.10195416212081909
422,-0.7489776015281677,-0.23765212297439575
423,-0.6017730236053467,0.14031386375427246
424,-0.4808027744293213,-0.3200845718383789
425,-0.5123069286346436,-0.18445101380348206
426,-0.4067635238170624,0.0025363266468048096
427,-0.4132263958454132,0.19612708687782288
428,-0.7710288763046265,0.053439557552337646
429,-0.8464123606681824,0.11928403377532959
430,-0.8174268007278442,-0.10680854320526123
431,-0.49558591842651367,0.1634109914302826
432,-0.26345568895339966,-0.06330394744873047
433,-0.4042283892631531,0.09449583292007446
434,-0.43183887004852295,0.08809947967529297
435,-0.7922077775001526,-0.045246124267578125
436,-0.910433292388916,0.137584388256073
437,-1.021098256111145,0.12458550930023193
438,-0.6971125602722168,-0.2883654236793518
439,-0.5302593111991882,0.10946792364120483
440,-0.489972859621048,-0.12701350450515747
441,-0.648807168006897,-0.05306941270828247
442,-0.8675268292427063,-0.15006119012832642
443,-0.825947105884552,0.16747939586639404
444,-0.9037684798240662,0.18903470039367676
445,-0.6779671907424927,0.16505467891693115
446,-0.738844096660614,-0.058197617530822754
447,-0.9863218069076538,-0.029033362865447998
448,-0.9062348008155823,0.1348242163658142
449,-0.8418098092079163,0.11369669437408447
450,-0.4973047077655792,0.10957944393157959
451,-0.6864621639251709,0.04804527759552002
452,-0.7955613136291504,-0.05905979871749878
453,-0.7176623940467834,-0.019634246826171875
454,-0.8732328414916992,0.05369830131530762
455,-0.8099448680877686,-0.05831563472747803
456,-0.7646474242210388,-0.2153530716896057
457,-0.6395527124404907,0.09221053123474121
458,-0.8570997714996338,-0.04378831386566162
459,-0.8433440923690796,0.018116772174835205
460,-0.876833975315094,0.14248400926589966
461,-0.601475179195404,-0.05247211456298828
462,-0.46477946639060974,0.006872057914733887
463,-0.6171765327453613,-0.0869147777557373
464,-0.8006340861320496,-0.025313258171081543
465,-1.0505341291427612,0.046844482421875
466,-0.759017288684845,-0.019853651523590088
467,-0.6913335919380188,-0.09959006309509277
468,-0.662721574306488,-0.19004473090171814
469,-0.6131126880645752,-0.046784281730651855
470,-0.8513140082359314,-0.12376093864440918
471,-0.7874754071235657,0.050928354263305664
472,-0.5955438017845154,-0.23145973682403564
473,-0.48518824577331543,-0.18528014421463013
474,-0.6059936285018921,0.26688334345817566
475,-0.7282435894012451,-0.1167219877243042
476,-0.7278986573219299,-0.2025449275970459
477,-0.6786994934082031,0.06728595495223999
478,-0.8255504369735718,0.024869799613952637
479,-0.7082692980766296,-0.08567953109741211
480,-0.6590511202812195,-0.006472110748291016
481,-0.8454994559288025,-0.0708456039428711
482,-0.8381065726280212,-0.18383604288101196
483,-0.8206492066383362,-0.014043688774108887
484,-0.605307936668396,-0.02568840980529785
485,-0.47629842162132263,-0.12119147181510925
486,-0.648579478263855,-0.012913882732391357
487,-0.7426335215568542,0.04230320453643799
488,-1.0350290536880493,-0.24553430080413818
489,-0.9009596109390259,-0.023919343948364258
490,-0.7748920321464539,0.09114235639572144
491,-0.7715957760810852,0.03792351484298706
492,-0.6921827793121338,0.03967684507369995
493,-0.801217794418335,0.001841723918914795
494,-1.0675435066223145,-0.08659237623214722
495,-0.647037148475647,-0.1230805516242981
496,-0.5120624899864197,-0.2067406177520752
497,-0.6095202565193176,-0.10360288619995117
498,-0.6958854794502258,-0.07606148719787598
499,-0.946305513381958,-0.15753889083862305
500,-0.8240712881088257,0.10170340538024902
501,-0.4878831207752228,-0.13507473468780518
502,-0.34815746545791626,-0.012389898300170898
503,-0.7006568312644958,-0.01681041717529297
504,-0.8231216669082642,-0.23583269119262695
505,-0.8157327771186829,-0.01632225513458252
506,-0.6804699301719666,-0.09278380870819092
507,-0.6258255243301392,-0.1015768051147461
508,-0.41070106625556946,0.05642962455749512
509,-0.5123610496520996,-0.1753094494342804
510,-0.7550843954086304,-0.04646867513656616
511,-0.8193842768669128,-0.24001526832580566
512,-0.6694080829620361,-0.07928407192230225
513,-0.3959711790084839,-0.05707484483718872
514,-0.5576789379119873,-0.060681283473968506
515,-0.5811750292778015,-0.03732818365097046
516,-0.7396307587623596,-0.009890913963317871
517,-0.7060801386833191,-0.08367049694061279
518,-0.639349102973938,0.11490780115127563
519,-0.395433634519577,-0.00658106803894043
520,-0.5584505796432495,-0.1110517680644989
521,-0.8333080410957336,-0.017359256744384766
522,-0.8799883723258972,-0.1531105637550354
523,-0.6797439455986023,0.07539254426956177
524,-0.7503599524497986,0.023048460483551025
525,-0.6202098727226257,0.18871092796325684
526,-0.5342857837677002,0.0015860199928283691
527,-0.5249321460723877,-0.1147775650024414
528,-0.5899720191955566,-0.09960216283798218
529,-0.5674346089363098,-0.11905348300933838
530,-0.5334142446517944,0.15545883774757385
531,-0.6335804462432861,0.1309441328048706
532,-0.7148261666297913,-0.028704941272735596
533,-0.6439399123191833,-0.04687589406967163
534,-0.6268270015716553,0.009822487831115723
535,-0.624159038066864,-0.03494691848754883
536,-0.7091169953346252,0.08564162254333496
537,-0.6004608869552612,0.12454640865325928
538,-0.48938876390457153,-0.00719451904296875
539,-0.43108266592025757,-0.1613941490650177
540,-0.6099624633789062,-0.028949737548828125
541,-0.5229130983352661,-0.13866013288497925
542,-0.5631924867630005,-0.03515315055847168
543,-0.5511359572410583,-0.049605607986450195
544,-0.5345384478569031,0.014454305171966553
545,-0.6159732937812805,0.04504859447479248
546,-0.7344002723693848,0.03455072641372681
547,-0.6149947643280029,-0.058166325092315674
548,-0.4078480005264282,-0.03371793031692505
549,-0.5067317485809326,-0.026150405406951904
550,-0.6036389470100403,-0.016129672527313232
551,-0.5358643531799316,0.12673622369766235
552,-0.5746489763259888,0.009261906147003174
553,-0.5631667375564575,0.07205015420913696
554,-0.5760071277618408,-0.15620696544647217
555,-0.6597162485122681,0.18790054321289062
556,-0.8299748301506042,-0.11243730783462524
557,-0.7605351209640503,-0.06239241361618042
558,-0.5791423916816711,-0.022658169269561768
559,-0.5328041315078735,-0.2599569261074066
560,-0.6973406672477722,0.02902776002883911
561,-0.6467694640159607,0.02174222469329834
562,-0.5702120065689087,0.020240724086761475
563,-0.348735511302948,0.2883610427379608
564,-0.4811987578868866,0.07943001389503479
565,-0.45128384232521057,0.13935399055480957
566,-0.6481271386146545,-0.11334681510925293
567,-0.710624635219574,-0.06354612112045288
568,-0.5762659311294556,-0.09707069396972656
569,-0.4366185963153839,-0.1200585663318634
570,-0.4153313934803009,-0.07261809706687927
571,-0.5611568093299866,-0.025072216987609863
572,-0.8065453767776489,-0.13375550508499146
573,-0.7187657952308655,-0.1067497730255127
574,-0.5783545970916748,-0.033446282148361206
575,-0.3657050132751465,-0.1506367325782776
576,-0.520882248878479,-0.0930325984954834
577,-0.6197453737258911,-0.13565856218338013
578,-0.6827002167701721,-0.09501051902770996
579,-0.6432375311851501,-0.0831683874130249
580,-0.6902864575386047,-0.1584448218345642
581,-0.5463269352912903,0.013753533363342285
582,-0.7965080738067627,-0.10585677623748779
583,-0.7026246190071106,0.1938343048095703
584,-0.638215959072113,0.012808740139007568
585,-0.6066996455192566,-0.19195771217346191
586,-0.4921061098575592,0.11202707886695862
587,-0.6842871308326721,-0.04353994131088257
588,-0.7777872085571289,-0.15926450490951538
589,-0.9287760257720947,0.023691117763519287
590,-0.6282448172569275,-0.0746389627456665
591,-0.5287704467773438,0.030627340078353882
592,-0.3398388922214508,0.012934982776641846
593,-0.5340206623077393,-0.02154362201690674
594,-0.6670480370521545,-0.13897007703781128
595,-0.6768025755882263,-0.11368870735168457
596,-0.5670890808105469,-0.10304713249206543
597,-0.36783674359321594,-0.08432906866073608
598,-0.5586484670639038,0.0019366145133972168
599,-0.6407051682472229,-0.02316904067993164
600,-0.6928362846374512,-0.13823175430297852
601,-0.6568694114685059,-0.0865706205368042
602,-0.5317031741142273,0.048546433448791504
603,-0.6671267151832581,0.017347991466522217
604,-0.6090195775032043,-0.03642243146896362
605,-0.7227674126625061,-0.002736687660217285
606,-0.6134836077690125,-0.1482803225517273
607,-0.4984596371650696,-0.08532634377479553
608,-0.501927375793457,-0.07644915580749512
609,-0.7694372534751892,-0.026087820529937744
610,-0.8110715746879578,-0.1215813159942627
611,-0.704638659954071,0.1991904377937317
612,-0.5209684371948242,-0.06468015909194946
613,-0.38543936610221863,0.10325726866722107
614,-0.5773693919181824,-0.14547035098075867
615,-0.5119683742523193,-0.06935501098632812
616,-0.45549696683883667,-0.11157059669494629
617,-0.43195396661758423,-0.09748527407646179
618,-0.5862930417060852,0.06457281112670898
619,-0.8554512858390808,0.10878980159759521
620,-0.7676807045936584,-0.006410837173461914
621,-0.570475697517395,-0.13987517356872559
622,-0.5432522892951965,-0.02534407377243042
623,-0.49512797594070435,-0.02802833914756775
624,-0.6331133246421814,0.015778422355651855
625,-0.6464077234268188,-0.1012769341468811
626,-0.681990921497345,-0.06752723455429077
627,-0.6056395769119263,0.016851961612701416
628,-0.671196460723877,0.1083914041519165
629,-0.6720166206359863,0.03984135389328003
630,-0.7057293653488159,-0.09062570333480835
631,-0.7304151058197021,-0.11915445327758789
632,-0.5569968223571777,0.042807161808013916
633,-0.6225411295890808,-0.07980984449386597
634,-0.508424699306488,0.035781800746917725
635,-0.5288666486740112,0.08639466762542725
636,-0.7749616503715515,0.1430741548538208
637,-0.6658973097801208,-0.011981189250946045
638,-0.5059011578559875,-0.03567183017730713
639,-0.35817593336105347,-0.05025401711463928
640,-0.4000568389892578,-0.06496608257293701
641,-0.5276906490325928,-0.026276051998138428
642,-0.7110032439231873,-0.030543804168701172
643,-0.7448598146438599,0.014504075050354004
644,-0.572162389755249,-0.006652176380157471
645,-0.6524493098258972,-0.06793254613876343
646,-0.6463289260864258,0.0017092227935791016
647,-0.6153979897499084,0.019770681858062744
648,-0.45933985710144043,-0.06818699836730957
649,-0.5503517389297485,0.15959841012954712
650,-0.8939470648765564,-0.04144972562789917
651,-0.7715487480163574,-0.14923208951950073
